state_name,month_num,accidents,avg_speed_limit,vehicles_avg,casualties_avg,fatalities_avg,rainy_frac,night_frac,alcohol_frac
Maharashtra,2,11,74.45454545454545,3.4545454545454546,5.181818181818182,2.5454545454545454,0.18181818181818182,0.36363636363636365,0.45454545454545453
Maharashtra,3,6,67.33333333333333,2.0,4.5,3.6666666666666665,0.3333333333333333,0.0,0.5
Maharashtra,4,8,81.875,3.375,4.875,3.0,0.5,0.5,0.5
Maharashtra,5,7,68.42857142857143,3.0,8.0,2.4285714285714284,0.14285714285714285,0.5714285714285714,0.5714285714285714
Maharashtra,6,12,84.33333333333333,3.0833333333333335,4.416666666666667,2.5,0.16666666666666666,0.3333333333333333,0.5833333333333334
Maharashtra,7,12,69.83333333333333,3.0833333333333335,6.333333333333333,2.6666666666666665,0.16666666666666666,0.5,0.5
Maharashtra,8,3,63.333333333333336,2.0,4.666666666666667,2.6666666666666665,0.3333333333333333,0.3333333333333333,1.0
Maharashtra,9,3,77.0,3.6666666666666665,6.666666666666667,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
Maharashtra,10,5,51.2,2.0,4.8,3.8,0.4,0.6,0.2
Maharashtra,11,4,86.75,3.5,3.25,1.75,0.0,0.5,1.0
Maharashtra,12,9,71.22222222222223,2.888888888888889,5.222222222222222,1.7777777777777777,0.2222222222222222,0.2222222222222222,0.5555555555555556
Manipur,1,11,72.81818181818181,3.4545454545454546,6.545454545454546,2.1818181818181817,0.0,0.45454545454545453,0.36363636363636365
Manipur,2,8,84.0,3.0,6.5,2.0,0.5,0.5,0.375
Manipur,3,9,70.44444444444444,2.888888888888889,5.222222222222222,2.888888888888889,0.3333333333333333,0.5555555555555556,0.6666666666666666
Manipur,4,9,67.77777777777777,2.2222222222222223,5.777777777777778,1.3333333333333333,0.3333333333333333,0.4444444444444444,0.2222222222222222
Manipur,5,7,72.0,4.0,7.142857142857143,2.0,0.0,0.42857142857142855,0.5714285714285714
Manipur,6,4,71.5,4.25,2.25,3.25,0.0,0.5,0.5
Manipur,7,3,61.333333333333336,2.3333333333333335,6.666666666666667,2.3333333333333335,0.0,0.3333333333333333,0.3333333333333333
Manipur,8,8,77.125,3.625,4.625,3.75,0.0,0.375,0.625
Manipur,9,5,73.2,3.8,6.8,1.4,0.0,0.4,0.8
Manipur,10,9,83.33333333333333,3.111111111111111,4.333333333333333,1.6666666666666667,0.0,0.8888888888888888,0.4444444444444444
Manipur,11,8,78.0,3.25,4.125,2.125,0.125,0.375,0.375
Manipur,12,6,57.0,3.1666666666666665,4.5,2.1666666666666665,0.16666666666666666,0.3333333333333333,0.5
Meghalaya,1,6,80.16666666666667,2.3333333333333335,6.166666666666667,1.5,0.6666666666666666,0.6666666666666666,0.16666666666666666
Meghalaya,2,8,60.375,3.375,3.625,2.75,0.125,0.5,0.375
Meghalaya,3,7,80.28571428571429,3.0,5.428571428571429,2.142857142857143,0.2857142857142857,0.42857142857142855,0.2857142857142857
Meghalaya,4,8,70.0,4.875,4.625,2.25,0.125,0.5,0.625
Meghalaya,5,8,69.375,3.875,3.25,2.625,0.25,0.5,0.5
Meghalaya,6,10,80.3,2.7,4.8,2.3,0.2,0.5,0.5
Meghalaya,7,6,98.16666666666667,3.6666666666666665,4.333333333333333,3.1666666666666665,0.16666666666666666,0.6666666666666666,0.6666666666666666
Meghalaya,8,6,90.83333333333333,4.166666666666667,5.833333333333333,3.0,0.5,0.5,0.8333333333333334
Meghalaya,9,4,56.75,3.25,6.75,3.25,0.0,0.25,0.25
Meghalaya,10,11,69.54545454545455,2.909090909090909,7.0,1.6363636363636365,0.18181818181818182,0.5454545454545454,0.6363636363636364
Meghalaya,11,7,68.0,3.2857142857142856,5.714285714285714,3.2857142857142856,0.42857142857142855,0.42857142857142855,0.8571428571428571
Meghalaya,12,11,77.0,3.1818181818181817,6.181818181818182,3.272727272727273,0.09090909090909091,0.6363636363636364,0.5454545454545454
Mizoram,1,9,82.33333333333333,3.2222222222222223,5.777777777777778,2.111111111111111,0.2222222222222222,0.2222222222222222,0.6666666666666666
Mizoram,2,9,68.22222222222223,4.333333333333333,4.333333333333333,3.111111111111111,0.2222222222222222,0.3333333333333333,0.5555555555555556
Mizoram,3,5,87.8,3.6,5.8,3.0,0.6,0.4,0.2
Mizoram,4,8,72.5,2.875,5.25,2.875,0.0,0.625,0.625
Mizoram,5,9,88.0,2.888888888888889,6.444444444444445,3.6666666666666665,0.3333333333333333,0.3333333333333333,0.6666666666666666
Mizoram,6,10,81.5,3.7,4.7,2.5,0.1,0.3,1.0
Mizoram,7,5,93.2,2.4,3.4,2.0,0.4,0.4,0.6
Mizoram,8,10,70.3,2.6,4.9,2.3,0.2,0.4,0.7
Mizoram,9,10,73.3,2.9,2.8,1.3,0.1,0.5,0.3
Mizoram,10,6,78.16666666666667,2.8333333333333335,4.666666666666667,1.8333333333333333,0.16666666666666666,0.5,0.3333333333333333
Mizoram,11,6,106.5,2.5,6.833333333333333,2.3333333333333335,0.16666666666666666,0.8333333333333334,0.3333333333333333
Mizoram,12,8,58.125,3.25,3.75,2.0,0.125,0.75,0.75
Nagaland,1,6,77.83333333333333,2.8333333333333335,2.6666666666666665,3.1666666666666665,0.0,0.3333333333333333,0.5
Nagaland,2,6,77.5,2.1666666666666665,8.333333333333334,2.8333333333333335,0.0,0.5,0.6666666666666666
Nagaland,3,8,61.5,2.375,3.625,1.75,0.0,0.625,0.5
Nagaland,4,5,53.2,3.0,4.2,2.2,0.4,0.4,0.4
Nagaland,5,4,60.75,2.25,6.5,4.25,0.5,0.5,0.25
Nagaland,6,7,68.14285714285714,2.7142857142857144,6.714285714285714,2.0,0.0,0.14285714285714285,0.14285714285714285
Nagaland,7,9,82.11111111111111,3.4444444444444446,4.777777777777778,1.4444444444444444,0.3333333333333333,0.4444444444444444,0.5555555555555556
Nagaland,8,12,70.0,3.0,4.416666666666667,3.0833333333333335,0.25,0.4166666666666667,0.5833333333333334
Nagaland,9,11,76.27272727272727,2.5454545454545454,5.363636363636363,2.3636363636363638,0.36363636363636365,0.2727272727272727,0.45454545454545453
Nagaland,10,8,64.875,3.0,6.125,3.0,0.125,0.125,0.75
Nagaland,11,13,70.76923076923077,3.3846153846153846,2.923076923076923,3.4615384615384617,0.23076923076923078,0.5384615384615384,0.6923076923076923
Nagaland,12,12,73.33333333333333,3.3333333333333335,5.416666666666667,3.25,0.08333333333333333,0.25,0.5
Odisha,1,8,70.0,3.375,6.75,2.0,0.25,0.25,0.375
Odisha,2,8,86.0,2.625,2.375,2.125,0.375,0.25,0.625
Odisha,3,10,65.4,2.7,5.3,1.8,0.3,0.5,0.7
Odisha,4,4,62.75,2.75,3.25,2.75,0.75,0.5,0.25
Odisha,5,8,60.5,3.625,6.625,3.125,0.25,0.375,0.125
Odisha,6,7,90.57142857142857,3.4285714285714284,3.142857142857143,3.4285714285714284,0.42857142857142855,0.42857142857142855,0.7142857142857143
Odisha,7,5,78.2,3.4,4.4,3.2,0.2,0.2,1.0
Odisha,8,9,64.66666666666667,2.5555555555555554,3.2222222222222223,2.0,0.2222222222222222,0.4444444444444444,0.3333333333333333
Odisha,9,8,67.125,3.125,5.0,2.875,0.125,0.375,1.0
Odisha,10,7,87.85714285714286,3.2857142857142856,5.0,1.4285714285714286,0.2857142857142857,0.2857142857142857,0.7142857142857143
Odisha,11,12,63.75,3.0833333333333335,4.916666666666667,2.9166666666666665,0.3333333333333333,0.5833333333333334,0.25
Odisha,12,7,63.42857142857143,2.5714285714285716,6.0,1.8571428571428572,0.2857142857142857,0.5714285714285714,0.14285714285714285
Puducherry,1,9,74.88888888888889,3.0,6.0,3.2222222222222223,0.1111111111111111,0.3333333333333333,0.4444444444444444
Puducherry,2,6,62.166666666666664,3.0,9.0,3.3333333333333335,0.0,0.6666666666666666,0.16666666666666666
Puducherry,3,9,58.888888888888886,3.4444444444444446,5.888888888888889,2.888888888888889,0.0,0.5555555555555556,0.5555555555555556
Puducherry,4,9,88.66666666666667,3.5555555555555554,5.0,3.0,0.4444444444444444,0.5555555555555556,0.3333333333333333
Puducherry,5,6,97.66666666666667,2.3333333333333335,5.0,1.6666666666666667,0.3333333333333333,0.5,0.5
Puducherry,6,9,65.77777777777777,3.4444444444444446,4.444444444444445,1.2222222222222223,0.2222222222222222,0.7777777777777778,0.3333333333333333
Puducherry,7,9,70.88888888888889,3.111111111111111,4.333333333333333,1.1111111111111112,0.0,0.3333333333333333,0.2222222222222222
Puducherry,8,11,72.72727272727273,3.1818181818181817,4.545454545454546,3.0,0.18181818181818182,0.45454545454545453,0.45454545454545453
Puducherry,9,5,57.8,3.4,6.4,1.6,0.4,0.6,0.8
Puducherry,10,10,85.9,2.5,6.1,1.5,0.3,0.4,0.4
Puducherry,11,6,83.33333333333333,3.3333333333333335,5.5,1.8333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334
Puducherry,12,9,76.77777777777777,3.4444444444444446,5.444444444444445,2.3333333333333335,0.1111111111111111,0.1111111111111111,0.3333333333333333
Punjab,1,8,84.0,3.75,6.375,2.0,0.375,0.625,0.375
Punjab,2,5,88.8,3.0,6.6,2.4,0.6,0.4,0.4
Punjab,3,7,49.142857142857146,3.7142857142857144,4.0,2.4285714285714284,0.42857142857142855,0.42857142857142855,0.2857142857142857
Punjab,4,4,66.0,3.5,4.25,1.0,0.5,0.0,0.25
Punjab,5,9,66.22222222222223,2.6666666666666665,5.222222222222222,3.0,0.0,0.5555555555555556,0.5555555555555556
Punjab,6,10,82.0,3.1,4.7,3.0,0.2,0.8,0.3
Punjab,7,9,91.33333333333333,3.6666666666666665,5.0,2.6666666666666665,0.2222222222222222,0.3333333333333333,0.3333333333333333
Punjab,8,10,91.2,3.2,5.2,2.6,0.2,0.3,0.7
Punjab,9,11,75.9090909090909,2.8181818181818183,3.1818181818181817,3.272727272727273,0.2727272727272727,0.5454545454545454,0.7272727272727273
Punjab,10,4,54.75,3.5,1.75,2.25,0.25,0.25,0.25
Punjab,11,6,65.83333333333333,2.8333333333333335,4.5,0.6666666666666666,0.0,0.0,0.8333333333333334
Punjab,12,7,85.85714285714286,2.857142857142857,3.2857142857142856,3.0,0.42857142857142855,0.42857142857142855,0.5714285714285714
Rajasthan,1,9,71.0,2.2222222222222223,2.7777777777777777,3.2222222222222223,0.2222222222222222,0.1111111111111111,0.5555555555555556
Rajasthan,2,6,64.33333333333333,2.5,6.166666666666667,3.0,0.16666666666666666,0.6666666666666666,0.5
Rajasthan,3,4,68.25,2.75,6.5,1.5,0.0,0.25,0.5
Rajasthan,4,8,58.75,3.125,7.25,3.875,0.125,0.5,0.625
Rajasthan,5,8,81.875,3.125,5.25,3.25,0.25,0.625,0.625
Rajasthan,6,11,87.0,2.909090909090909,4.363636363636363,2.5454545454545454,0.2727272727272727,0.2727272727272727,0.6363636363636364
Rajasthan,7,6,60.833333333333336,3.0,5.833333333333333,2.0,0.3333333333333333,0.16666666666666666,0.3333333333333333
Rajasthan,8,11,92.81818181818181,2.909090909090909,5.454545454545454,2.0,0.0,0.6363636363636364,0.45454545454545453
Rajasthan,9,8,54.125,2.625,6.875,2.0,0.25,0.625,0.625
Rajasthan,10,6,69.0,3.0,7.333333333333333,1.8333333333333333,0.3333333333333333,0.5,0.3333333333333333
Rajasthan,11,7,73.42857142857143,3.5714285714285716,4.714285714285714,1.2857142857142858,0.14285714285714285,0.42857142857142855,0.42857142857142855
Rajasthan,12,9,64.33333333333333,2.888888888888889,4.222222222222222,1.6666666666666667,0.1111111111111111,0.4444444444444444,0.6666666666666666
Sikkim,1,9,81.77777777777777,2.888888888888889,4.0,3.111111111111111,0.1111111111111111,0.5555555555555556,0.2222222222222222
Sikkim,2,8,60.875,3.875,4.875,1.75,0.25,0.5,0.25
Sikkim,3,9,73.22222222222223,3.0,5.888888888888889,2.111111111111111,0.1111111111111111,0.6666666666666666,0.3333333333333333
Sikkim,4,7,93.57142857142857,2.5714285714285716,5.428571428571429,2.0,0.5714285714285714,0.7142857142857143,0.42857142857142855
Sikkim,5,7,74.28571428571429,3.0,4.571428571428571,1.4285714285714286,0.14285714285714285,0.42857142857142855,0.5714285714285714
Sikkim,6,13,74.76923076923077,3.4615384615384617,5.6923076923076925,2.6153846153846154,0.23076923076923078,0.5384615384615384,0.6923076923076923
Sikkim,7,12,75.08333333333333,3.3333333333333335,6.25,1.5833333333333333,0.16666666666666666,0.5,0.25
Sikkim,8,10,77.0,3.1,4.5,2.1,0.1,0.4,0.6
Sikkim,9,6,87.66666666666667,3.3333333333333335,3.1666666666666665,3.0,0.16666666666666666,0.3333333333333333,0.6666666666666666
Sikkim,10,8,67.5,2.5,5.375,3.375,0.125,0.25,0.5
Sikkim,11,11,74.54545454545455,2.727272727272727,5.090909090909091,2.3636363636363638,0.2727272727272727,0.7272727272727273,0.7272727272727273
Sikkim,12,8,82.375,4.25,4.75,3.125,0.25,0.375,0.75
Tamil Nadu,1,10,79.6,3.0,6.1,2.7,0.0,0.6,0.4
Tamil Nadu,2,5,75.8,4.4,4.8,1.8,0.6,0.4,0.4
Tamil Nadu,3,8,81.5,2.75,4.75,2.75,0.375,0.25,0.25
Tamil Nadu,4,12,71.66666666666667,2.5833333333333335,4.25,2.9166666666666665,0.25,0.3333333333333333,0.5
Tamil Nadu,5,9,69.77777777777777,3.7777777777777777,5.777777777777778,3.0,0.2222222222222222,0.4444444444444444,0.3333333333333333
Tamil Nadu,6,7,72.0,2.857142857142857,3.2857142857142856,2.0,0.14285714285714285,0.42857142857142855,0.5714285714285714
Tamil Nadu,7,2,82.5,2.5,5.5,1.0,0.0,0.0,0.5
Tamil Nadu,8,7,74.0,3.142857142857143,5.428571428571429,1.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857
Tamil Nadu,9,13,77.84615384615384,3.4615384615384617,4.538461538461538,2.923076923076923,0.23076923076923078,0.6923076923076923,0.6153846153846154
Tamil Nadu,10,7,69.28571428571429,2.7142857142857144,2.7142857142857144,3.4285714285714284,0.42857142857142855,0.42857142857142855,0.14285714285714285
Tamil Nadu,11,12,65.5,2.9166666666666665,5.833333333333333,1.9166666666666667,0.25,0.4166666666666667,0.5833333333333334
Tamil Nadu,12,9,74.66666666666667,2.0,5.222222222222222,2.5555555555555554,0.3333333333333333,0.6666666666666666,0.4444444444444444
Telangana,1,10,69.3,3.1,3.5,2.3,0.1,0.2,0.4
Telangana,2,5,65.4,3.0,6.4,2.0,0.2,0.8,0.4
Telangana,3,10,77.5,2.5,4.1,2.7,0.0,0.1,0.2
Telangana,4,3,96.66666666666667,3.3333333333333335,3.0,3.0,0.0,0.6666666666666666,0.3333333333333333
Telangana,5,9,53.111111111111114,3.0,4.666666666666667,2.7777777777777777,0.1111111111111111,0.4444444444444444,0.6666666666666666
Telangana,6,9,74.77777777777777,2.6666666666666665,3.4444444444444446,3.5555555555555554,0.0,0.3333333333333333,1.0
Telangana,7,9,70.22222222222223,2.7777777777777777,5.888888888888889,2.4444444444444446,0.1111111111111111,0.5555555555555556,0.4444444444444444
Telangana,8,7,64.42857142857143,3.142857142857143,6.857142857142857,2.142857142857143,0.0,0.2857142857142857,0.5714285714285714
Telangana,9,13,72.84615384615384,2.769230769230769,4.846153846153846,2.6923076923076925,0.38461538461538464,0.3076923076923077,0.5384615384615384
Telangana,10,9,81.11111111111111,3.6666666666666665,3.6666666666666665,2.2222222222222223,0.3333333333333333,0.4444444444444444,0.5555555555555556
Telangana,11,5,57.2,4.0,4.8,2.8,0.4,0.6,0.6
Telangana,12,3,91.66666666666667,4.333333333333333,7.0,2.0,0.0,0.0,0.6666666666666666
Tripura,1,9,78.22222222222223,3.3333333333333335,6.222222222222222,3.3333333333333335,0.4444444444444444,0.2222222222222222,0.3333333333333333
Tripura,2,10,86.1,3.2,4.6,2.4,0.0,0.5,0.4
Tripura,3,8,76.125,2.625,5.75,2.625,0.375,0.5,0.625
Tripura,4,6,80.83333333333333,2.8333333333333335,6.0,3.0,0.3333333333333333,0.6666666666666666,0.0
Tripura,5,4,47.25,4.0,7.25,1.5,0.25,0.5,0.75
Tripura,6,6,87.0,3.1666666666666665,4.833333333333333,3.6666666666666665,0.3333333333333333,0.6666666666666666,0.5
Tripura,7,7,77.0,2.857142857142857,3.5714285714285716,1.1428571428571428,0.14285714285714285,0.0,0.2857142857142857
Tripura,8,6,68.0,4.5,5.833333333333333,3.1666666666666665,0.3333333333333333,0.5,0.16666666666666666
Tripura,9,6,96.16666666666667,1.8333333333333333,6.666666666666667,1.6666666666666667,0.16666666666666666,0.16666666666666666,0.8333333333333334
Tripura,10,5,81.8,3.2,5.4,4.2,0.2,0.6,0.4
Tripura,11,5,84.4,3.8,2.8,2.0,0.6,0.6,0.6
Tripura,12,4,72.25,3.0,3.75,1.75,0.25,0.75,0.75
Uttar Pradesh,1,3,65.66666666666667,4.0,4.333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
Uttar Pradesh,2,7,64.14285714285714,3.0,4.571428571428571,2.2857142857142856,0.0,0.5714285714285714,0.8571428571428571
Uttar Pradesh,3,8,77.375,3.125,5.625,3.375,0.25,0.5,0.5
Uttar Pradesh,4,6,68.5,3.0,4.5,2.8333333333333335,0.3333333333333333,0.6666666666666666,0.3333333333333333
Uttar Pradesh,5,9,76.44444444444444,3.2222222222222223,4.0,2.5555555555555554,0.1111111111111111,0.4444444444444444,0.3333333333333333
Uttar Pradesh,6,7,71.57142857142857,2.2857142857142856,7.142857142857143,2.7142857142857144,0.2857142857142857,1.0,0.42857142857142855
Uttar Pradesh,7,10,60.0,3.2,5.5,2.4,0.2,0.4,0.9
Uttar Pradesh,8,3,81.33333333333333,3.0,4.666666666666667,2.3333333333333335,0.0,0.3333333333333333,0.0
Uttar Pradesh,9,11,81.63636363636364,2.727272727272727,4.2727272727272725,2.727272727272727,0.36363636363636365,0.36363636363636365,0.7272727272727273
Uttar Pradesh,10,10,87.1,2.4,5.6,1.7,0.1,0.3,0.4
Uttar Pradesh,11,12,69.41666666666667,2.4166666666666665,4.916666666666667,2.5833333333333335,0.25,0.16666666666666666,0.5833333333333334
Uttar Pradesh,12,8,93.625,2.125,5.625,1.875,0.125,0.375,0.625
Uttarakhand,1,7,74.14285714285714,3.2857142857142856,3.4285714285714284,1.4285714285714286,0.2857142857142857,0.42857142857142855,0.8571428571428571
Uttarakhand,2,12,65.58333333333333,2.75,6.75,2.0833333333333335,0.25,0.3333333333333333,0.4166666666666667
Uttarakhand,3,10,79.5,2.5,5.8,2.5,0.2,0.4,0.5
Uttarakhand,4,8,77.625,3.25,5.75,3.0,0.25,0.25,0.75
Uttarakhand,5,6,79.5,3.3333333333333335,4.0,2.1666666666666665,0.3333333333333333,0.3333333333333333,1.0
Uttarakhand,6,13,66.84615384615384,2.923076923076923,2.923076923076923,1.6923076923076923,0.23076923076923078,0.38461538461538464,0.6153846153846154
Uttarakhand,7,10,70.2,2.9,5.4,1.9,0.1,0.2,0.5
Uttarakhand,8,11,80.63636363636364,3.090909090909091,5.818181818181818,2.5454545454545454,0.0,0.5454545454545454,0.18181818181818182
Uttarakhand,9,8,75.0,2.625,6.125,1.875,0.25,0.625,0.5
Uttarakhand,10,6,82.33333333333333,3.8333333333333335,2.5,1.5,0.5,0.16666666666666666,0.16666666666666666
Uttarakhand,11,5,83.2,2.0,5.4,2.0,0.0,0.2,1.0
Uttarakhand,12,10,79.5,2.6,6.0,2.3,0.3,0.3,0.4
West Bengal,1,8,67.875,2.625,4.875,3.25,0.25,0.625,0.75
West Bengal,2,8,92.875,2.875,5.375,2.625,0.25,0.375,0.75
West Bengal,3,6,68.66666666666667,3.1666666666666665,8.333333333333334,2.8333333333333335,0.16666666666666666,0.5,0.5
West Bengal,4,11,68.72727272727273,2.6363636363636362,6.454545454545454,2.1818181818181817,0.2727272727272727,0.6363636363636364,0.2727272727272727
West Bengal,5,9,75.44444444444444,3.0,5.111111111111111,2.888888888888889,0.1111111111111111,0.1111111111111111,0.3333333333333333
West Bengal,6,3,93.0,2.0,2.3333333333333335,2.6666666666666665,0.6666666666666666,0.3333333333333333,0.6666666666666666
West Bengal,7,7,71.14285714285714,2.7142857142857144,3.5714285714285716,1.5714285714285714,0.2857142857142857,0.5714285714285714,0.7142857142857143
West Bengal,8,6,80.66666666666667,2.8333333333333335,6.833333333333333,2.3333333333333335,0.16666666666666666,0.5,0.6666666666666666
West Bengal,9,7,74.0,3.7142857142857144,5.714285714285714,3.142857142857143,0.14285714285714285,0.0,0.7142857142857143
West Bengal,10,6,72.83333333333333,2.5,6.333333333333333,3.3333333333333335,0.16666666666666666,0.5,0.8333333333333334
West Bengal,11,13,77.23076923076923,3.076923076923077,4.461538461538462,2.923076923076923,0.15384615384615385,0.46153846153846156,0.38461538461538464
West Bengal,12,10,68.4,4.3,4.5,2.6,0.3,0.2,0.3
